X,Y,objectid,meterid,csment_dbo_parkingmeters_area,subarea,zone,config_name,latitude,longitude,shape
-118.495533226951,34.0181918378676,5183,05S1304,DOWNTOWN-CBD,1300 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.018187,-118.495521,
-118.495422226359,34.0183398380708,5184,05S1305,DOWNTOWN-CBD,1301 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.018335,-118.49541,
-118.4954862264,34.0181518375897,5185,05S1306,DOWNTOWN-CBD,1300 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.018147,-118.495474,
-118.495359225999,34.018286838338,5186,05S1307,DOWNTOWN-CBD,1301 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.018282,-118.495347,
-118.495438226526,34.0181138382991,5187,05S1308,DOWNTOWN-CBD,1300 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.018109,-118.495426,
-118.495319226383,34.0182518380371,5188,05S1309,DOWNTOWN-CBD,1301 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.018247,-118.495307,
-118.495069226626,34.0177978382246,5189,05S1310,DOWNTOWN-CBD,1300 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.017793,-118.495057,
-118.495262226662,34.0182038378959,5190,05S1311,DOWNTOWN-CBD,1301 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.018199,-118.49525,
-118.495020226761,34.0177598383637,5191,05S1312,DOWNTOWN-CBD,1300 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.017755,-118.495008,
-118.495211226583,34.0181568381624,5192,05S1313,DOWNTOWN-CBD,1301 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.018152,-118.495199,
-118.494968226541,34.0177168382422,5193,05S1314,DOWNTOWN-CBD,1300 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.017712,-118.494956,
-118.495166226903,34.018118838176,5194,05S1315,DOWNTOWN-CBD,1301 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.018114,-118.495154,
-118.494910301095,34.0176659874694,5195,05S1316,DOWNTOWN-CBD,1300 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.017576,-118.494805,
-118.494927225911,34.0179158384533,5196,05S1317,DOWNTOWN-CBD,1301 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.017911,-118.494915,
-118.494867300913,34.017628987996,5197,05S1318,DOWNTOWN-CBD,1300 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.017539,-118.494762,
-118.494873226041,34.0178708378654,5198,05S1319,DOWNTOWN-CBD,1301 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.017866,-118.494861,
-118.494805902209,34.0175810336253,5199,05S1320,DOWNTOWN-CBD,1300 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.017404,-118.494603,
-118.494820226701,34.0178238380518,5200,05S1321,DOWNTOWN-CBD,1301 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.017819,-118.494808,
-118.494755893739,34.0175419667674,5201,05S1322,DOWNTOWN-CBD,1300 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.01736,-118.494549,
-118.494761226884,34.0177738381542,5202,05S1323,DOWNTOWN-CBD,1301 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.017769,-118.494749,
-118.494598883715,34.01740761591,5203,05S1324,DOWNTOWN-CBD,1300 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.017319,-118.494497,
-118.494711226469,34.0177308378397,5204,05S1325,DOWNTOWN-CBD,1301 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.017726,-118.494699,
-118.49453898468,34.0173587230719,5205,05S1326,DOWNTOWN-CBD,1300 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.017275,-118.494451,
-118.49466822625,34.0176958379037,5206,05S1327,DOWNTOWN-CBD,1301 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.017691,-118.494656,
-118.494491160362,34.0173127215537,5207,05S1328,DOWNTOWN-CBD,1300 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.017275,-118.494451,
-118.494613225881,34.0176478382828,5208,05S1329,DOWNTOWN-CBD,1301 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.017643,-118.494601,
-118.494423453552,34.0172552518705,5209,05S1330,DOWNTOWN-CBD,1300 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.017275,-118.494451,
-118.493984225701,34.0171088384062,5210,05S1401,DOWNTOWN-CBD,1401 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-5p DAILY VLT M-SUN 5PM-2AM,34.017104,-118.493972,
-118.493933225712,34.0170658382587,5211,05S1403,DOWNTOWN-CBD,1401 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-5p DAILY VLT M-SUN 5PM-2AM,34.017061,-118.493921,
-118.493981226514,34.0168778382531,5212,05S1404,DOWNTOWN-CBD,1400 5TH ST,Downtown Zone,$2.50/hr 30 MIN 8A-9P M-F 3 HR 8A-9P SAT-SUN,34.016873,-118.493969,
-118.493884226033,34.0170218382158,5213,05S1405,DOWNTOWN-CBD,1401 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-5p DAILY VLT M-SUN 5PM-2AM,34.017017,-118.493872,
-118.493930226557,34.0168368377134,5214,05S1406,DOWNTOWN-CBD,1400 5TH ST,Downtown Zone,$2.50/hr 30 MIN 8A-9P M-F 3 HR 8A-9P SAT-SUN,34.016832,-118.493918,
-118.493838226114,34.016983838228,5215,05S1407,DOWNTOWN-CBD,1401 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.016979,-118.493826,
-118.493877225861,34.016786838087,5216,05S1408,DOWNTOWN-CBD,1400 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.016782,-118.493865,
-118.493670226432,34.016838838012,5217,05S1409,DOWNTOWN-CBD,1401 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.016834,-118.493658,
-118.493833225619,34.0167508376388,5218,05S1410,DOWNTOWN-CBD,1400 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.016746,-118.493821,
-118.493626225884,34.0167998380778,5219,05S1411,DOWNTOWN-CBD,1401 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.016795,-118.493614,
-118.493778225978,34.0166998382296,5220,05S1412,DOWNTOWN-CBD,1400 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.016695,-118.493766,
-118.493571226584,34.016753837593,5221,05S1413,DOWNTOWN-CBD,1401 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.016749,-118.493559,
-118.493730226254,34.0166588379554,5222,05S1414,DOWNTOWN-CBD,1400 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.016654,-118.493718,
-118.49352822638,34.0167168376489,5223,05S1415,DOWNTOWN-CBD,1401 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.016712,-118.493516,
-118.493675225907,34.0166128375228,5224,05S1416,DOWNTOWN-CBD,1400 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.016608,-118.493663,
-118.493476226498,34.0166738377933,5225,05S1417,DOWNTOWN-CBD,1401 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.016669,-118.493464,
-118.493613226046,34.0165618378195,5226,05S1418,DOWNTOWN-CBD,1400 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.016557,-118.493601,
-118.493237226294,34.0164688378688,5227,05S1419,DOWNTOWN-CBD,1401 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.016464,-118.493225,
-118.493170226187,34.0164158380282,5228,05S1421,DOWNTOWN-CBD,1401 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.016411,-118.493158,
-118.493364225908,34.0163488382357,5229,05S1422,DOWNTOWN-CBD,1400 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.016344,-118.493352,
-118.493045225557,34.0163038378143,5230,05S1423,DOWNTOWN-CBD,1401 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.016299,-118.493033,
-118.493314226102,34.0163038377422,5231,05S1424,DOWNTOWN-CBD,1400 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.016299,-118.493302,
-118.492998225576,34.016264838186,5232,05S1425,DOWNTOWN-CBD,1401 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.01626,-118.492986,
-118.493267226116,34.0162628377088,5233,05S1426,DOWNTOWN-CBD,1400 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.016258,-118.493255,
-118.492952225652,34.0162228377485,5234,05S1427,DOWNTOWN-CBD,1401 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.016218,-118.49294,
-118.49321822545,34.0162218377182,5235,05S1428,DOWNTOWN-CBD,1400 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.016217,-118.493206,
-118.492840225863,34.0161288374998,5236,05S1429,DOWNTOWN-CBD,1401 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.016124,-118.492828,
-118.493171225557,34.0161808376475,5237,05S1430,DOWNTOWN-CBD,1400 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.016176,-118.493159,
-118.492788225622,34.0160858382552,5238,05S1431,DOWNTOWN-CBD,1401 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.016081,-118.492776,
-118.493131226185,34.0161468382398,5239,05S1432,DOWNTOWN-CBD,1400 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.016142,-118.493119,
-118.493086226241,34.0161108380012,5240,05S1434,DOWNTOWN-CBD,1400 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.016106,-118.493074,
-118.493040226232,34.0160708381075,5241,05S1436,DOWNTOWN-CBD,1400 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.016066,-118.493028,
-118.492995225543,34.0160308377213,5242,05S1438,DOWNTOWN-CBD,1400 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.016026,-118.492983,
-118.492938226033,34.0159818375973,5243,05S1440,DOWNTOWN-CBD,1400 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.015977,-118.492926,
-118.492905226336,34.0159528383014,5244,05S1442,DOWNTOWN-CBD,1400 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.015948,-118.492893,
-118.492553226357,34.0156498380206,5245,05S1500,DOWNTOWN-CBD,1500 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.015645,-118.492541,
-118.492406226233,34.0157588376004,5246,05S1501,DOWNTOWN-CBD,1501 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.015754,-118.492394,
-118.492494226041,34.0156018375445,5247,05S1502,DOWNTOWN-CBD,1500 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.015597,-118.492482,
-118.492360225665,34.0157188383544,5248,05S1503,DOWNTOWN-CBD,1501 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.015714,-118.492348,
-118.492443226043,34.0155598374836,5249,05S1504,DOWNTOWN-CBD,1500 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.015555,-118.492431,
-118.492312225649,34.0156768377212,5250,05S1505,DOWNTOWN-CBD,1501 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.015672,-118.4923,
-118.492395225941,34.0155198382952,5251,05S1506,DOWNTOWN-CBD,1500 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.015515,-118.492383,
-118.492266226248,34.0156368375335,5252,05S1507,DOWNTOWN-CBD,1501 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.015632,-118.492254,
-118.492348225616,34.0154808375185,5253,05S1508,DOWNTOWN-CBD,1500 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.015476,-118.492336,
-118.492202225243,34.0155838375542,5254,05S1509,DOWNTOWN-CBD,1501 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.015579,-118.49219,
-118.4921752259,34.0153298378963,5255,05S1510,DOWNTOWN-CBD,1500 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.015325,-118.492163,
-118.492162226084,34.0155488380246,5256,05S1511,DOWNTOWN-CBD,1501 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.015544,-118.49215,
-118.492035226202,34.0152108378808,5257,05S1512,DOWNTOWN-CBD,1500 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.015206,-118.492023,
-118.49210822599,34.0155038380223,5258,05S1513,DOWNTOWN-CBD,1501 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.015499,-118.492096,
-118.491982225665,34.0151658382575,5259,05S1514,DOWNTOWN-CBD,1500 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.015161,-118.49197,
-118.49204622543,34.015449838116,5260,05S1515,DOWNTOWN-CBD,1501 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.015445,-118.492034,
-118.491927226182,34.0151198379384,5261,05S1516,DOWNTOWN-CBD,1500 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.015115,-118.491915,
-118.491986225501,34.0153978377457,5262,05S1517,DOWNTOWN-CBD,1501 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.015393,-118.491974,
-118.491938226173,34.0153588381778,5263,05S1519,DOWNTOWN-CBD,1501 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.015354,-118.491926,
-118.491802226149,34.0152448377407,5264,05S1521,DOWNTOWN-CBD,1501 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.01524,-118.49179,
-118.491742225137,34.0151898378439,5265,05S1523,DOWNTOWN-CBD,1501 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.015185,-118.49173,
-118.491685225233,34.0151418378429,5266,05S1525,DOWNTOWN-CBD,1501 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.015137,-118.491673,
-118.491631225822,34.0150948380201,5267,05S1527,DOWNTOWN-CBD,1501 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.01509,-118.491619,
-118.491498225986,34.0149818374515,5268,05S1529,DOWNTOWN-CBD,1501 5TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.014977,-118.491486,
-118.496177227102,34.0205478380293,5269,06S1201,DOWNTOWN-CBD,1201 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.020543,-118.496165,
-118.496132227294,34.0205108381955,5270,06S1203,DOWNTOWN-CBD,1201 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.020506,-118.49612,
-118.496076227062,34.0204628379224,5271,06S1205,DOWNTOWN-CBD,1201 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.020458,-118.496064,
-118.496123226948,34.0202878385853,5272,06S1206,DOWNTOWN-CBD,1200 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.020283,-118.496111,
-118.496033226522,34.0204268386559,5273,06S1207,DOWNTOWN-CBD,1201 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.020422,-118.496021,
-118.495988227045,34.020176838078,5274,06S1208,DOWNTOWN-CBD,1200 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.020172,-118.495976,
-118.495994226523,34.020392837872,5275,06S1209,DOWNTOWN-CBD,1201 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.020388,-118.495982,
-118.495946226525,34.0201418380836,5276,06S1210,DOWNTOWN-CBD,1200 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.020137,-118.495934,
-118.495934226573,34.0203398378171,5277,06S1211,DOWNTOWN-CBD,1201 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.020335,-118.495922,
-118.495907226762,34.0201058385647,5278,06S1212,DOWNTOWN-CBD,1200 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.020101,-118.495895,
-118.495883226288,34.0202978382788,5279,06S1213,DOWNTOWN-CBD,1201 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.020293,-118.495871,
-118.495865226433,34.020066838423,5280,06S1214,DOWNTOWN-CBD,1200 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.020062,-118.495853,
-118.495832226622,34.0202548380108,5281,06S1215,DOWNTOWN-CBD,1201 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.02025,-118.49582,
-118.495818226327,34.020025838459,5282,06S1216,DOWNTOWN-CBD,1200 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.020021,-118.495806,
-118.495696226947,34.020137837952,5283,06S1217,DOWNTOWN-CBD,1201 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.020133,-118.495684,
-118.495761226637,34.0199808379549,5284,06S1218,DOWNTOWN-CBD,1200 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.019976,-118.495749,
-118.495646226228,34.0200958378167,5285,06S1219,DOWNTOWN-CBD,1201 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.020091,-118.495634,
-118.495713226862,34.0199368381356,5286,06S1220,DOWNTOWN-CBD,1200 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.019932,-118.495701,
-118.495588226888,34.0200458378064,5287,06S1221,DOWNTOWN-CBD,1201 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.020041,-118.495576,
-118.495659226923,34.0198908380829,5288,06S1222,DOWNTOWN-CBD,1200 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.019886,-118.495647,
-118.495141226181,34.0196648381401,5289,06S1223,DOWNTOWN-CBD,1201 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.01966,-118.495129,
-118.49556222716,34.0198048384542,5290,06S1224,DOWNTOWN-CBD,1200 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.0198,-118.49555,
-118.495065226126,34.0195878385676,5291,06S1225,DOWNTOWN-CBD,1201 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.019583,-118.495053,
-118.49551822626,34.0197678379012,5292,06S1226,DOWNTOWN-CBD,1200 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.019763,-118.495506,
-118.494905226378,34.0194358383305,5293,06S1227,DOWNTOWN-CBD,1201 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.019431,-118.494893,
-118.495466226197,34.0197238381782,5294,06S1228,DOWNTOWN-CBD,1200 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.019719,-118.495454,
-118.495409227119,34.0196728377808,5295,06S1230,DOWNTOWN-CBD,1200 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.019668,-118.495397,
-118.495369226247,34.0196388382018,5296,06S1232,DOWNTOWN-CBD,1200 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.019634,-118.495357,
-118.495323226375,34.0196008378638,5297,06S1234,DOWNTOWN-CBD,1200 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.019596,-118.495311,
-118.495171226759,34.0194738381202,5298,06S1236,DOWNTOWN-CBD,1200 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.019469,-118.495159,
-118.495121226862,34.0194278385515,5299,06S1238,DOWNTOWN-CBD,1200 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.019423,-118.495109,
-118.495080226903,34.0193938384683,5300,06S1240,DOWNTOWN-CBD,1200 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.019389,-118.495068,
-118.494741226013,34.0191018385323,5301,06S1300,DOWNTOWN-CBD,1300 6TH ST,Downtown Zone,$2.50/hr 30 MIN 8A-9P M-F 3 HR 8A-9P SAT-SUN,34.019097,-118.494729,
-118.494613226316,34.0192138380765,5302,06S1301,DOWNTOWN-CBD,1301 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.019209,-118.494601,
-118.494688226372,34.0190578380683,5303,06S1302,DOWNTOWN-CBD,1300 6TH ST,Downtown Zone,$2.50/hr 30 MIN 8A-9P M-F 3 HR 8A-9P SAT-SUN,34.019053,-118.494676,
-118.494560226677,34.0191698384574,5304,06S1303,DOWNTOWN-CBD,1301 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.019165,-118.494548,
-118.494643226854,34.0190228381973,5305,06S1304,DOWNTOWN-CBD,1300 6TH ST,Downtown Zone,$2.50/hr 30 MIN 8A-9P M-F 3 HR 8A-9P SAT-SUN,34.019018,-118.494631,
-118.494513226727,34.0191268383831,5306,06S1305,DOWNTOWN-CBD,1301 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.019122,-118.494501,
-118.494606226706,34.0189888377932,5307,06S1306,DOWNTOWN-CBD,1300 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.018984,-118.494594,
-118.494462226811,34.0190848382518,5308,06S1307,DOWNTOWN-CBD,1301 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.01908,-118.49445,
-118.494465226767,34.0188698383188,5309,06S1308,DOWNTOWN-CBD,1300 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.018865,-118.494453,
-118.494410226055,34.0190418378866,5310,06S1309,DOWNTOWN-CBD,1301 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.019037,-118.494398,
-118.494343226049,34.0187618380592,5311,06S1310,DOWNTOWN-CBD,1300 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.018757,-118.494331,
-118.494362226451,34.0189978384384,5312,06S1311,DOWNTOWN-CBD,1301 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.018993,-118.49435,
-118.494163226184,34.0186108383276,5313,06S1312,DOWNTOWN-CBD,1300 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.018606,-118.494151,
-118.494239226165,34.0188938377766,5314,06S1313,DOWNTOWN-CBD,1301 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.018889,-118.494227,
-118.494112226369,34.0185658377374,5315,06S1314,DOWNTOWN-CBD,1300 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.018561,-118.4941,
-118.493935226712,34.018630838071,5316,06S1315,DOWNTOWN-CBD,1301 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.018626,-118.493923,
-118.494065225911,34.0185228383962,5317,06S1316,DOWNTOWN-CBD,1300 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.018518,-118.494053,
-118.493888225983,34.0185938383881,5318,06S1317,DOWNTOWN-CBD,1301 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.018589,-118.493876,
-118.494016226286,34.0184808380072,5319,06S1318,DOWNTOWN-CBD,1300 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.018476,-118.494004,
-118.493839226516,34.0185498383184,5320,06S1319,DOWNTOWN-CBD,1301 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.018545,-118.493827,
-118.493964226735,34.0184368385464,5321,06S1320,DOWNTOWN-CBD,1300 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.018432,-118.493952,
-118.493788226208,34.0185078379083,5322,06S1321,DOWNTOWN-CBD,1301 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.018503,-118.493776,
-118.493912226533,34.0183958384785,5323,06S1322,DOWNTOWN-CBD,1300 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.018391,-118.4939,
-118.493737226554,34.0184648385716,5324,06S1323,DOWNTOWN-CBD,1301 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.01846,-118.493725,
-118.493871226107,34.0183588376789,5325,06S1324,DOWNTOWN-CBD,1300 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.018354,-118.493859,
-118.493587225929,34.018333838483,5326,06S1325,DOWNTOWN-CBD,1301 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.018329,-118.493575,
-118.493823226474,34.0183178383348,5327,06S1326,DOWNTOWN-CBD,1300 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.018313,-118.493811,
-118.493535226208,34.0182888381341,5328,06S1327,DOWNTOWN-CBD,1301 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.018284,-118.493523,
-118.493654226289,34.0181758379734,5329,06S1328,DOWNTOWN-CBD,1300 6TH ST,Downtown Zone,$2.50/hr 30 MIN 8A-9P M-F 3 HR 8A-9P SAT-SUN,34.018171,-118.493642,
-118.493485226,34.0182478378207,5330,06S1329,DOWNTOWN-CBD,1301 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.018243,-118.493473,
-118.493532225956,34.0180688385124,5331,06S1330,DOWNTOWN-CBD,1300 6TH ST,Downtown Zone,$2.50/hr 30 MIN 8A-9P M-F 3 HR 8A-9P SAT-SUN,34.018064,-118.49352,
-118.49343422666,34.0182048383566,5332,06S1331,DOWNTOWN-CBD,1301 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.0182,-118.493422,
-118.493711226151,34.0181948382404,5333,06S1332,DOWNTOWN-CBD,1300 6TH ST,Downtown Zone,$2.50/hr 30 MIN 8A-9P M-F 3 HR 8A-9P SAT-SUN,34.01819,-118.493699,
-118.493386225762,34.0181628381399,5334,06S1333,DOWNTOWN-CBD,1301 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.018158,-118.493374,
-118.492964226433,34.0174928381782,5335,06S1400,DOWNTOWN-CBD,1400 6TH ST,Downtown Zone,$2.50/hr 30 min 8a-6p DAILY,34.017488,-118.492952,
-118.493020226521,34.0178458377941,5336,06S1401,DOWNTOWN-CBD,1401 6TH ST,Downtown Zone,$2.50/hr 3 hr 8a-9p DAILY,34.017841,-118.493008,
